customer_id,age,tenure_months,orders,avg_order_value,sessions,support_tickets,discount_rate,delivery_delay_days,satisfaction_score,churn,revenue,conversion_rate
11014,33,7,5,804.39,9,1,0.264,1.2,4.23,0,2960.16,0.0508
11015,42,7,5,1006.3,9,1,0.115,3.6,4.03,0,4452.88,0.0486
11016,58,24,3,644.95,7,1,0.17,0.4,4.64,0,1605.93,0.0597
11017,36,28,6,1248.05,11,1,0.241,2.2,3.4,1,5683.62,0.0504
11018,41,60,3,868.93,11,2,0.185,0.2,4.19,1,2124.53,0.0364
11019,19,18,4,965.21,7,0,0.145,2.1,4.11,0,3301.02,0.0425
11020,23,12,4,783.1,6,2,0.493,0.6,4.1,1,1588.13,0.0542
11021,20,57,4,1014.68,10,1,0.312,3.7,4.16,1,2792.4,0.0415
11022,21,10,5,1244.7,9,1,0.43,3.1,3.84,1,3547.4,0.054
11023,59,2,4,817.18,10,3,0.042,1.4,4.09,1,3131.43,0.0592
11024,58,26,6,1282.43,9,0,0.05,4.3,3.61,1,7309.85,0.0399
11025,57,25,4,697.1,7,1,0.292,0.8,4.84,0,1974.19,0.0476
11026,20,38,6,1041.02,7,2,0.175,2.3,4.5,1,5153.05,0.0506
11027,21,53,3,972.28,10,1,0.441,1.4,4.11,1,1630.51,0.043
11028,31,56,6,582.85,16,1,0.145,3.7,5.0,1,2990.02,0.0622
11029,45,18,6,903.45,11,0,0.161,3.5,3.63,1,4547.97,0.0389
11030,34,59,3,851.84,7,1,0.186,4.6,4.13,1,2080.19,0.0437
11031,41,38,3,636.7,7,4,0.188,2.5,3.32,1,1551.0,0.0469
11032,26,5,5,939.5,8,0,0.306,0.0,4.95,1,3260.06,0.0631
11033,53,57,2,886.57,13,2,0.55,1.7,4.41,0,797.91,0.0459
11034,33,9,4,831.85,8,1,0.136,5.1,3.13,1,2874.87,0.0339
11035,21,36,3,832.86,12,5,0.152,1.8,3.72,0,2118.8,0.0534
11036,53,48,5,827.5,9,1,0.03,0.0,5.0,0,4013.38,0.057
11037,61,15,4,758.08,10,4,0.079,3.2,3.26,1,2792.77,0.0452
11038,18,17,9,884.96,10,1,0.047,3.3,4.09,0,7590.3,0.0516
11039,38,29,7,689.02,10,1,0.225,1.2,4.43,1,3737.93,0.0451
11040,57,54,4,1514.2,12,1,0.257,2.0,4.12,0,4500.2,0.0454
11041,51,14,8,497.67,8,0,0.043,1.0,3.64,1,3810.16,0.0523
11042,59,40,7,703.82,10,0,0.31,3.3,4.38,0,3399.45,0.0508
11043,37,28,5,723.56,8,1,0.205,2.5,4.06,0,2876.15,0.0439
11044,35,7,7,1360.12,9,0,0.543,0.4,5.0,0,4351.02,0.0649
11045,52,43,6,519.97,5,0,0.135,2.4,4.27,0,2698.64,0.0556
11046,25,50,10,956.48,11,0,0.215,1.2,4.41,0,7508.37,0.058
11047,29,35,8,912.1,13,0,0.163,4.9,3.89,0,6107.42,0.045
11048,46,11,7,933.4,11,2,0.12,3.9,3.25,1,5749.74,0.0373
11049,50,10,5,1159.09,8,1,0.55,2.2,4.81,1,2607.95,0.0545
11050,23,26,6,1153.96,11,2,0.235,2.5,3.78,0,5296.68,0.0563
11051,42,31,4,737.26,8,0,0.03,4.1,3.7,1,2860.57,0.0486
11052,35,34,8,898.5,7,1,0.122,2.1,4.7,0,6311.06,0.0538
11053,42,15,4,383.97,12,0,0.33,3.7,4.05,0,1029.04,0.0552
11054,64,31,4,874.77,6,2,0.105,4.9,3.41,1,3131.68,0.0348
11055,21,18,6,651.5,4,1,0.288,1.6,4.4,0,2783.21,0.0475
11056,65,42,2,803.4,10,1,0.051,5.2,3.85,1,1524.85,0.0247
11057,39,48,5,428.66,11,2,0.1,4.7,3.5,1,1928.97,0.0336
11058,55,40,3,951.22,14,3,0.205,2.8,4.21,0,2268.66,0.0453
11059,38,1,6,425.86,13,1,0.304,1.6,3.64,0,1778.39,0.0474
11060,32,60,6,887.07,9,1,0.175,2.8,4.11,1,4391.0,0.0456
11061,54,2,3,543.37,6,2,0.23,2.0,4.4,1,1255.18,0.041
11062,51,60,4,637.59,13,0,0.078,1.1,4.68,0,2351.43,0.0457
11063,24,2,4,1138.68,12,3,0.21,3.3,2.7,1,3598.23,0.0306
11064,51,31,6,996.98,14,0,0.207,0.7,4.42,0,4743.63,0.0616
11065,54,7,6,1137.3,5,1,0.145,1.8,3.63,0,5834.35,0.0594
11066,36,6,6,1239.93,8,0,0.367,1.8,4.85,1,4709.25,0.067
11067,62,42,7,656.79,10,2,0.079,0.1,4.21,0,4234.33,0.0611
11068,48,44,6,1224.74,8,1,0.037,3.5,4.4,0,7076.55,0.0468
11069,34,8,9,483.62,13,1,0.237,2.0,3.59,1,3321.02,0.0482
11070,18,59,2,1036.53,5,1,0.295,4.6,3.85,1,1461.51,0.0386
11071,50,20,6,726.67,10,1,0.153,2.0,4.14,0,3692.94,0.0497
11072,28,20,7,617.42,8,2,0.222,1.7,5.0,1,3362.47,0.061
11073,54,18,7,1003.62,8,2,0.451,0.9,4.77,0,3856.91,0.0704
11074,43,28,6,1086.24,13,3,0.119,2.5,4.35,1,5741.86,0.0528
11075,40,11,4,1078.82,14,1,0.053,2.5,4.96,1,4086.57,0.0647
11076,25,26,4,903.71,8,0,0.269,3.7,4.06,0,2642.45,0.0365
11077,52,13,4,882.99,10,1,0.11,2.5,4.01,0,3143.44,0.0481
11078,25,4,5,981.72,10,1,0.215,6.0,3.32,0,3853.25,0.0383
11079,38,23,4,925.94,9,0,0.24,3.2,4.17,1,2814.86,0.039
11080,58,41,5,985.34,6,2,0.274,0.7,3.03,1,3576.78,0.0501
11081,62,46,3,901.0,9,1,0.55,0.6,4.39,0,1216.35,0.058
11082,65,22,4,1060.7,12,0,0.216,3.3,4.11,1,3326.36,0.0576
11083,63,20,3,443.2,13,3,0.048,0.7,4.1,0,1265.78,0.0493
11084,44,48,7,817.18,11,2,0.548,3.4,3.1,0,2585.56,0.0324
11085,27,41,3,504.04,11,0,0.441,3.9,3.83,1,845.28,0.0417
11086,58,50,6,919.18,9,0,0.253,4.0,3.19,0,4119.76,0.0459
11087,56,55,4,1260.48,7,2,0.262,0.9,5.0,0,3720.94,0.0531
11088,65,50,5,731.48,5,0,0.085,4.0,3.76,1,3346.52,0.0444
11089,49,57,9,881.81,5,0,0.277,2.9,3.15,0,5737.94,0.0448
11090,24,25,10,1039.12,11,3,0.079,1.4,3.96,0,9570.3,0.0559
11091,42,24,4,333.07,4,0,0.183,2.1,4.62,0,1088.47,0.0559
11092,39,20,1,719.47,11,1,0.105,3.2,4.0,0,643.93,0.0413
11093,58,15,9,941.13,8,0,0.158,1.3,3.95,0,7131.88,0.0481
11094,36,45,3,250.0,9,2,0.247,2.9,3.57,1,564.75,0.0362
11095,33,43,2,605.8,12,3,0.041,4.9,3.29,0,1161.92,0.0206
11096,21,49,3,1125.21,7,0,0.277,4.0,3.68,1,2440.58,0.0487
11097,58,11,4,1100.75,8,1,0.061,2.5,3.48,0,4134.42,0.0474
11098,54,30,2,943.58,10,0,0.31,2.8,4.07,1,1302.14,0.027
11099,19,14,4,1070.55,9,0,0.204,1.5,3.73,1,3408.63,0.0453
11100,38,54,5,903.78,10,1,0.119,1.5,4.66,0,3981.15,0.0518
11101,41,17,4,988.85,4,3,0.058,0.0,4.78,0,3725.99,0.0505
11102,40,9,2,771.09,8,1,0.273,2.8,3.54,1,1121.16,0.042
11103,62,35,7,878.95,8,0,0.339,3.6,3.63,1,4066.9,0.0526
11104,25,53,5,691.91,11,2,0.12,2.3,3.8,0,3044.4,0.0483
11105,32,55,4,1165.87,10,1,0.189,0.9,4.32,1,3782.08,0.0466
11106,26,6,5,1230.39,3,1,0.128,2.5,4.17,0,5364.5,0.0447
11107,29,20,2,1194.98,6,0,0.55,4.7,3.96,1,1075.48,0.0348
11108,61,10,8,747.97,7,1,0.118,3.9,4.0,1,5277.68,0.0468
11109,63,19,7,611.56,8,1,0.185,2.3,4.79,0,3488.95,0.0561
11110,20,33,6,1169.24,8,0,0.368,5.9,3.57,1,4433.76,0.0433
11111,48,17,6,985.98,9,1,0.125,7.0,2.65,0,5176.4,0.023
11112,29,5,4,932.15,9,3,0.201,1.6,3.29,1,2979.15,0.0383
11113,27,31,7,691.59,10,4,0.193,2.0,4.58,0,3906.79,0.0552
11114,32,4,6,956.42,6,0,0.25,3.6,4.18,1,4303.89,0.0576
11115,27,14,6,578.68,9,3,0.152,0.8,4.25,0,2944.32,0.0593
11116,41,1,6,1008.52,11,1,0.5,3.8,4.02,1,3025.56,0.0468
11117,65,6,5,1194.72,7,0,0.211,2.6,4.2,1,4713.17,0.0509
11118,46,27,4,1257.76,11,1,0.125,3.0,4.15,1,4402.16,0.0446
11119,52,52,9,1027.13,10,0,0.078,1.4,4.18,0,8523.12,0.0634
11120,41,47,4,504.49,13,2,0.286,1.1,4.68,0,1440.82,0.0548
11121,18,6,2,899.33,10,0,0.224,0.0,4.36,0,1395.76,0.054
11122,22,3,7,1384.92,6,0,0.205,4.9,3.31,0,7707.08,0.0339
11123,30,21,2,632.85,12,2,0.297,4.0,2.92,0,889.79,0.0249
11124,29,40,6,835.2,13,4,0.2,3.5,3.46,0,4008.96,0.0458
11125,58,45,1,1203.38,8,2,0.151,3.0,4.43,1,1021.67,0.0389
11126,58,50,2,1004.28,9,1,0.126,0.0,4.29,1,1755.48,0.0603
11127,58,21,5,1470.04,13,2,0.299,1.1,3.58,1,5152.49,0.0369
11128,48,11,5,666.78,11,0,0.256,2.0,4.37,1,2480.42,0.0505
11129,44,2,5,602.56,6,1,0.081,0.6,4.1,0,2768.76,0.0514
11130,49,9,9,1156.03,11,0,0.255,0.0,5.0,0,7751.18,0.0661
11131,37,4,7,551.03,7,3,0.175,0.7,4.66,1,3182.2,0.0689
11132,50,52,6,800.81,3,3,0.153,2.5,3.28,1,4069.72,0.0503
11133,56,17,4,833.59,6,2,0.157,2.5,3.87,1,2810.87,0.0349
11134,54,50,8,1109.0,7,0,0.065,3.9,3.56,0,8295.32,0.0561
11135,47,34,5,1003.57,13,0,0.121,5.9,3.02,0,4410.69,0.0439
11136,20,33,7,964.27,7,2,0.194,3.6,3.73,1,5440.41,0.0487
11137,52,28,5,749.39,8,0,0.126,2.1,4.59,0,3274.83,0.0421
11138,35,50,3,1153.75,11,3,0.223,5.5,3.27,0,2689.39,0.0313
11139,53,3,4,1800.0,9,2,0.187,0.0,4.17,1,5853.6,0.0541
11140,43,6,5,1022.82,11,3,0.2,0.0,3.31,0,4091.28,0.0543
11141,60,26,3,874.92,14,3,0.256,0.9,3.84,1,1952.82,0.0343
11142,34,24,8,525.53,8,2,0.112,3.8,3.96,0,3733.37,0.0449
11143,62,33,2,690.63,6,1,0.096,2.7,3.41,1,1248.66,0.0418
11144,58,45,9,796.57,10,0,0.131,0.5,5.0,1,6229.97,0.0726
11145,33,36,4,716.35,11,2,0.085,1.2,3.92,1,2621.84,0.05
11146,41,16,5,845.98,8,2,0.292,0.3,4.43,0,2994.77,0.0614
11147,43,20,4,1294.5,11,2,0.353,0.3,4.17,0,3350.17,0.0535
11148,54,46,4,1161.79,7,0,0.068,5.0,3.17,0,4331.15,0.0411
11149,51,13,5,810.29,5,1,0.422,2.2,4.3,1,2341.74,0.0508
11150,58,31,7,547.93,9,0,0.308,5.4,3.36,0,2654.17,0.0442
11151,35,33,2,1184.34,7,2,0.184,0.9,3.86,0,1932.84,0.0342
11152,42,46,4,837.74,6,1,0.104,3.2,2.85,1,3002.46,0.0413
11153,38,43,8,418.37,12,3,0.156,2.8,4.38,0,2824.83,0.0465
11154,61,28,4,1028.11,4,0,0.198,3.9,3.9,0,3298.18,0.0462
11155,32,19,3,1106.42,6,3,0.082,2.8,4.29,1,3047.08,0.0411
11156,46,23,2,250.0,9,3,0.239,4.1,3.84,1,380.5,0.0372
11157,23,25,7,643.86,7,0,0.073,3.3,4.5,0,4178.01,0.0466
11158,58,14,12,822.39,6,2,0.163,0.5,4.06,1,8260.09,0.0581
11159,36,38,7,1033.63,13,1,0.409,3.6,3.23,0,4276.13,0.0463
11160,34,13,3,721.06,14,2,0.186,2.2,4.35,0,1760.83,0.0499
11161,45,39,8,641.96,7,0,0.095,1.1,4.46,0,4647.79,0.0645
11162,41,46,5,1031.79,9,1,0.292,3.6,3.64,1,3652.54,0.0362
11163,58,58,8,732.92,15,1,0.387,4.0,4.11,1,3594.24,0.041
11164,43,8,8,985.51,6,1,0.28,1.6,4.35,0,5676.54,0.0504
11165,42,46,6,572.12,6,0,0.159,1.8,4.56,0,2886.92,0.0477
11166,23,6,4,511.92,10,2,0.396,0.0,3.94,0,1236.8,0.0594
11167,19,21,6,1038.82,12,1,0.089,0.0,4.94,1,5678.19,0.068
11168,37,11,4,913.13,8,1,0.308,2.0,4.14,1,2527.54,0.0412
11169,65,10,8,1080.61,8,1,0.247,3.7,4.32,0,6509.59,0.0621
11170,62,11,4,716.85,6,1,0.124,1.4,4.68,1,2511.84,0.0593
11171,48,3,1,651.22,11,1,0.119,4.8,3.94,1,573.72,0.0196
11172,48,50,2,1190.18,10,0,0.053,2.1,4.17,0,2254.2,0.0348
11173,36,4,9,469.26,11,0,0.094,2.1,4.54,1,3826.35,0.0477
11174,26,24,8,1162.87,7,0,0.092,1.9,4.76,0,8447.09,0.0576
11175,18,42,1,1180.13,10,2,0.055,4.1,3.94,0,1115.22,0.0309
11176,34,60,4,1065.02,5,2,0.193,0.8,4.35,0,3437.88,0.0509
11177,33,52,5,678.05,7,1,0.137,2.2,4.42,0,2925.79,0.0385
11178,27,9,2,645.87,1,2,0.384,1.5,3.89,1,795.71,0.032
11179,30,60,5,797.49,8,4,0.23,1.4,4.63,0,3070.34,0.055
11180,19,40,6,526.24,9,2,0.241,2.5,3.19,1,2396.5,0.0482
11181,47,11,3,609.58,10,0,0.235,2.2,4.22,0,1398.99,0.0324
11182,62,27,3,1011.18,9,0,0.342,4.2,3.66,1,1996.07,0.0295
11183,51,56,6,1012.34,9,0,0.245,2.4,3.88,0,4585.9,0.055
11184,39,24,6,587.61,13,2,0.121,3.3,3.94,1,3099.06,0.04
11185,38,12,5,1019.03,10,1,0.254,2.7,3.51,0,3800.98,0.0441
11186,32,53,4,963.58,3,2,0.135,4.8,4.5,0,3333.99,0.0358
11187,24,58,4,1227.47,12,2,0.034,1.9,3.45,1,4742.94,0.0482
11188,46,59,2,992.28,9,2,0.078,1.9,3.63,0,1829.76,0.0261
11189,45,58,8,1114.65,8,1,0.193,3.7,3.36,0,7196.18,0.0443
11190,18,53,5,969.27,9,2,0.373,1.9,4.15,0,3038.66,0.0552
11191,37,28,7,1094.98,7,3,0.183,3.2,4.18,1,6262.19,0.0543
11192,31,12,5,528.22,6,1,0.346,6.4,3.58,1,1727.28,0.0344
11193,26,38,7,819.56,9,2,0.197,0.7,4.94,0,4606.75,0.056
11194,51,14,4,840.25,7,3,0.218,5.0,3.03,1,2628.3,0.0331
11195,43,29,4,789.06,5,2,0.149,1.6,4.41,1,2685.96,0.0418
11196,48,40,2,960.97,12,0,0.25,4.7,3.62,0,1441.46,0.0319
11197,52,57,4,1008.59,14,2,0.207,3.6,3.85,1,3199.25,0.0417
11198,65,18,9,948.06,11,1,0.076,3.4,4.39,1,7884.07,0.0517
11199,56,16,3,805.76,14,2,0.55,2.1,3.26,0,1087.78,0.045
11200,47,45,8,666.07,15,2,0.262,2.0,4.94,0,3932.48,0.0526
